T_cells	CD8_T_cells	Cytotoxic_lymphocytes	B_lineage	NK_cells	Monocytic_lineage	Myeloid_dendritic_cells	Neutrophils	Endothelial_cells	Fibroblasts
TCGA-MP-A4TH-01A	3.61414576233833	3.21984076656494	2.11523721602243	5.28639945778709	0.637103074353587	3.83541404708253	4.3919838397232	2.76513407107091	3.20923291885086	6.08425640138631
TCGA-62-A46P-01A	1.56664302307284	1.50627910652817	1.14986415436327	1.54731409942362	0.199638073601386	2.58680412278667	1.67384071484008	2.87590227790252	3.44848180715933	5.33123346049602
TCGA-75-6212-01A	2.30234389591797	1.059676191243	0.944361293283376	4.25738754278723	0.247426464471546	4.00269652317591	5.44943258372962	2.80733093797826	3.50175654828773	5.65098053618554
TCGA-44-6146-01A	1.57559498779336	0.909159925492611	0.877273921660784	0.82927954023658	0.17868775817182	2.25141062441205	1.79302923641025	2.6352093985604	3.17270913083126	5.05879165571823
TCGA-55-7913-01B	1.60010973581245	1.41295852387647	0.931245418278266	1.67877929820105	0.22930532424903	3.39359646205512	2.22726948234119	2.71954049933998	2.49910150174534	4.87138085310164
TCGA-78-7166-01A	1.38706842932408	0.828645275562789	0.98585450180221	1.92767665149611	0.330755963823128	2.32193099110618	1.38688882971455	2.09004301242288	1.82938667863152	4.67977455497737
TCGA-93-A4JN-01A	2.97023646553781	1.43468122944249	1.22245717507578	4.2521390301443	0.456694387530415	3.49354505456583	2.90889162933859	2.67118595064542	3.71522329973711	7.817654918521
TCGA-55-6985-01A	2.94203676365907	2.56197787321803	2.03790364961444	2.9317129389016	1.27560455628254	3.98542402203317	2.77060581800737	2.84187455222086	3.23034590278508	7.31908916877684
TCGA-38-4627-01A	2.15685381824245	2.15725443676091	1.05772198156835	1.77098632418782	0.242936384826544	4.44030741430341	2.8146924891389	2.45557097796241	4.21058999425198	9.33847997121937
TCGA-55-6975-01A	1.97341575528005	1.80415269216632	1.46106786550666	2.32312479280989	0.270390372243936	3.75622394816022	1.15787299710798	2.61151812184285	4.38385031440377	8.59813129975479
TCGA-62-A46V-01A	1.69042278465273	0.51974758980905	0.373577648234436	0.855968126287065	0.158571847131617	3.85426720240922	3.8209462532299	2.59720406835391	3.12732137410899	7.06585659154154
TCGA-55-6984-01A	1.81916538515729	1.05280987497223	0.835167433158157	3.00637316959474	0.338277739297056	2.37019910677123	1.67465778744914	2.62426687619494	3.03997505780799	5.6266466010776
TCGA-50-6594-01A	1.95477466257423	0.497900040646872	1.13075691152183	1.40492230859557	0.714432607954172	3.27951443259949	2.84739376357238	2.19248803235779	2.23263551566642	6.76438533512603
TCGA-49-AAR3-01A	3.18325045885582	4.12493682520436	2.35791343631927	3.07406686418393	0.709901576045772	4.66600296724	2.28688988658292	1.8845347885612	2.69914903619791	7.14200694854444
TCGA-86-7955-01A	1.09645764621313	0.915162566506985	0.877163617395396	1.68936106424915	0.330169368290521	1.80282297644667	0.692098860175233	2.03853091632757	2.16955063556759	4.58207173091591
TCGA-55-A4DG-01A	2.80523819835031	2.77038643151665	1.68170532785267	4.17643370782281	0.590980157741282	3.51500567300157	2.63362899342581	2.24229642278552	2.89842000328228	6.05311364001902
TCGA-44-6148-01A	2.15230205429237	4.50177613229331	1.09490147545153	2.82319027536715	0.36010111963147	3.54114682005523	3.02572844492215	2.86576468355017	3.64196664830508	5.80506433426969
TCGA-93-A4JP-01A	2.21445649383053	1.28983878817207	1.41392696699547	1.55080050443991	0.45500848661171	4.51011256498698	2.72914511674836	2.86069353482513	4.91667503553892	5.85291188294885
TCGA-78-7150-01A	1.62261716509234	1.90972473429808	1.35607811947588	1.27378431830767	0.232959535152453	2.72409444227383	0.811004249753866	2.57299034258137	2.48402783246477	8.03897862775642
TCGA-97-8177-01A	2.76563309080956	2.3787591382227	1.39286756256725	3.27116166953516	0.287245009419265	4.29252894953487	4.21678599918775	2.58020578137706	3.49582688087552	7.32373500939514
TCGA-50-5946-01A	2.15162182299106	3.14543332063058	0.936580108148113	1.22288456743382	0.366965144799881	2.9498816763848	1.06299650387617	2.17618367675734	2.80935115377263	5.69936872087704
TCGA-50-5055-01A	3.94180453676216	4.21733792960094	1.93054883154391	6.05181391714261	0.555283556339923	4.06347614304645	5.2582108728883	2.10865086482924	3.63790109384144	7.33699899033364
TCGA-78-8648-01A	3.06661053322588	3.94630183967622	2.32176721605745	3.10204308605749	0.975536214982687	5.08987556998592	2.63785180053269	2.17382432702259	4.14689959804574	9.1411520858617
TCGA-78-8640-01A	1.9302693568316	2.00334931589551	1.30999710642708	2.05820301309834	0.337552741126446	3.41157625614439	1.85758171627322	2.4547776855638	2.56220248138315	5.48733608471995
TCGA-50-5935-01A	3.03706138728355	2.2147956653696	1.4854046713608	2.05201527952156	0.296169882615453	3.7570183551845	4.59493534915834	2.61414841004528	3.78544322963941	6.14192707043026
TCGA-78-7167-01A	1.82516660061766	1.4794077430782	1.05911468140156	1.49329513171051	0.223181668807687	2.82908246467006	2.03454708640236	2.88457955051306	3.29846684531994	5.82286333045547
TCGA-69-7978-01A	3.66607913208681	3.73574296212936	2.5189000467237	3.09548655752227	1.03279335126214	5.30561750299964	3.82085959973781	2.6295778175063	3.40066929383811	7.64396499887196
TCGA-86-8054-01A	1.83849254285586	1.56403082529554	0.985429021663899	1.37739199588887	0.424315267724872	3.17723168578441	1.66546604067752	2.74867089824274	3.60562702939245	6.31463109456504
TCGA-69-7974-01A	2.66167448174793	2.521206434777	1.85574302833639	2.90524764833281	1.07254969871326	5.0307038615989	3.68214954362494	3.02181608553133	3.82813372109496	6.71516287656732
TCGA-44-3398-01A	2.65760849047291	2.68596196949692	3.11625585595888	2.54541983672286	0.466149038832311	4.30529323497977	5.64674239430553	2.8030764552384	3.668952805164	7.92752893407197
TCGA-NJ-A4YG-01A	2.49180470332461	1.7942354031539	1.14151224061207	2.06758001528501	0.282465280703561	3.65655382401711	4.05838553221047	2.48802730991844	2.9034554483753	6.61071587445437
TCGA-78-7537-01A	1.79011291952732	2.07248971126069	1.15308647182183	1.76095398990638	0.175236523521185	2.58397294934138	3.43580789407105	2.12669658062589	3.409704985218	6.78386091714393
TCGA-38-4629-01A	2.41703160757194	3.33028518112909	1.88055649708615	1.85001200558445	0.868168834019498	4.57767154865497	2.19768486078702	1.90649905700186	2.69530247331413	7.9015215554956
TCGA-55-8510-01A	3.01999269826309	3.12431502132176	1.82173044045328	2.60095692332037	0.519713085809632	4.70750479313793	4.18634833668869	2.73797746030466	3.54366853489338	7.07137144396318
TCGA-69-7760-01A	0.865925493605004	0.360657701271598	0.414829109423225	1.28257596936824	0.111690422026201	1.93262168238575	1.31018795883592	1.98275075945521	2.14213955273087	5.53228589697925
TCGA-55-7284-01B	2.43523914122596	2.77275268565836	1.76134683626175	1.74469232970483	0.606896275185815	4.49433278432709	2.98453253005362	2.99165599780901	4.21569293103098	5.97040487166608
TCGA-55-A4DF-01A	3.47738932427459	3.81415577403456	2.12897137389169	3.32836528480419	0.756851779295149	4.53210663817753	2.55230466162032	1.9476906771945	2.77073325568501	5.99336675077199
TCGA-05-4402-01A	2.41081728374721	1.59644247604935	0.921963668939425	2.72232606620069	0.181968483511248	4.16419279817424	3.02786258158184	2.47671336792354	3.04253848354392	6.88528338292685
TCGA-86-A456-01A	2.63939242454181	1.57771491036184	1.55997030649551	1.84211633342348	0.192709022290647	4.44050784118453	2.39036960018753	2.7051446774472	3.40069193628108	5.87729910045776
TCGA-49-AARR-01A	2.64167737910887	3.1463378139031	1.85775294090161	3.83552665142216	0.497670610030454	3.55598396036234	2.20226215440961	2.82966249664054	4.42070612776769	6.9637920818767
TCGA-44-7667-01A	1.89974714258125	1.07747069551419	1.06115938873415	1.46081495162448	2.10985738720011	3.29089247402988	1.19320997083169	1.94116395301303	2.98074064116406	6.568358999683
TCGA-86-A4P8-01A	4.05685470053182	3.60165017229827	3.14862385939593	2.53089156641611	1.38245398275732	5.09340205347748	3.94733832958541	3.11705980912844	5.13001243998189	5.84280944035824
TCGA-50-8457-01A	3.11571947099354	3.21220566867297	1.62267163578062	4.22762295104307	0.489296412475019	3.70046200748373	3.37005793718545	2.23904477943433	3.56283833461034	6.43226872661591
TCGA-80-5608-01A	2.20596946253998	2.92604056185286	1.43804441438314	1.64962618546661	1.9101023151767	3.16501511597098	1.91490370585687	3.16381193297075	3.08424665580007	5.26058826149958
TCGA-86-6851-01A	3.82620650462302	3.48662558436743	2.90228998531544	3.4886150614278	1.79404342317585	4.61668044963269	2.67020343422875	1.91793031698704	2.91357994984948	6.57736308010044
TCGA-55-6970-01A	2.65774919514118	2.39009107563388	1.66147599707465	2.78240120405438	0.513990047864166	4.93307772217365	2.60849132385573	3.24248914225597	3.77727440150311	5.71213602033623
TCGA-05-4384-01A	2.04822575745783	1.36251988697061	1.60779614508623	1.56959442977811	0.312318074972861	4.61544201712121	3.10340060326463	3.80886347759395	4.33843640958341	5.80143382540363
TCGA-44-7671-01A	1.24329863522346	1.06344503788916	0.712980172098611	1.34760272083705	0.1258014583271	3.52141377799842	1.89138215143844	2.65939256684589	3.9192229517868	6.85324359310785
TCGA-55-8511-01A	3.03387848000348	2.71957983771282	1.8384582648189	3.78388677447687	0.472472528572406	4.28555401553115	2.39954337002935	2.41167079900305	2.59926637152855	8.00553116189439
TCGA-MP-A4TC-01A	2.89055370572066	2.4382597926652	1.70807538253328	1.73604472911033	0.55988313425419	4.32234103426885	2.46505600784834	2.41301049517917	3.15550922351256	8.57489158907102
TCGA-91-6828-01A	3.09253411199312	3.02492225724012	1.8944045137416	2.83460811790059	0.688656347531001	4.82866566607663	3.64667554744962	3.5679939038876	4.08256862220014	6.63974454284086
TCGA-55-8302-01A	2.37407487669155	2.04183336027459	1.24540727918439	2.45740596601664	0.484116508298124	3.8854257545366	2.44105996732139	2.69466042569783	2.57450244115535	6.46142923600232
TCGA-55-8087-01A	2.50344146550492	1.22683870487656	0.530844829389322	1.13805455900841	0.230483079243109	3.66722410361265	4.57620583586928	2.99598844300498	2.83934801597333	6.43081979599474
TCGA-L9-A743-01A	3.71458450815847	3.38857668249106	1.88519054990381	3.81023286814372	0.560772133046595	4.615263002671	4.06714868987049	2.89559792196968	3.75025810455536	7.609610699509
TCGA-38-4631-01A	1.58549461361936	2.66589131351572	1.2637736189964	1.61514475700678	0.252422795010848	2.99772585271886	1.09533842865313	2.76540981226687	1.67074354232167	5.49687292992065
TCGA-NJ-A4YF-01A	1.65055174230549	0.961125394195285	0.907717973606695	0.873367100615795	0.528269102665396	2.32644076221747	1.0728796170338	1.99876649553652	2.26929492495581	5.7686550278992
TCGA-55-7815-01A	2.86316710721414	1.71675136256405	1.35522048151789	2.631300834149	0.357893546870383	4.6816459297849	3.42953898570113	2.62288757645179	3.06238447522893	6.24680259736167
TCGA-55-8620-01A	2.6952771912083	2.87129834602184	1.63788047192457	3.31393310841406	0.492578865584726	3.57710108733979	1.2255936715772	2.29252028965028	2.25240006521328	5.13617312025423
TCGA-50-5941-01A	3.60211979798018	3.8039183329503	2.09708744889628	3.99835919768059	0.904233299681873	4.83232752183209	3.85063258139972	2.5820348559032	3.59734566328184	7.04290406853999
TCGA-78-7539-01A	3.31979067564453	3.81169691746731	1.81380569014045	2.17983053889843	0.433382751856144	3.99496752570459	4.04360393081199	2.66932708845174	2.55912805589009	5.80451639726223
TCGA-55-8301-01A	3.41893135224326	3.64086275444019	2.19198846999871	3.85468249414098	1.06427342693825	4.36812497079642	3.65172774756872	1.96252106484858	3.05531197638967	6.95368847966839
TCGA-73-A9RS-01A	1.78297311256768	1.93641842339651	1.1782131348172	1.53940280275415	0.587720728890273	3.23451298112379	1.08706789639064	2.28682139972982	2.18282750013702	5.4607279184934
TCGA-44-2665-01A	2.54425195738255	1.42899066822734	1.17828814899902	1.47212249074331	0.236058758977242	4.44652050848795	5.26581967292507	2.36431405369705	3.12988795212548	8.68114620004451
TCGA-L9-A8F4-01A	3.54021980856757	3.57925664535213	1.94014367801259	3.38802663336535	0.51109396936445	4.14664024276856	1.95300694523568	2.092908584264	2.55977982537728	6.77744463430406
TCGA-55-7725-01A	3.16908388394184	2.65967446025158	1.700434900061	3.30457455507809	0.626873065873448	3.66035135476372	3.23729500699911	2.67809590374473	3.13069175090779	3.5489706318228
TCGA-55-A57B-01A	2.53615572990692	1.66612813898739	1.37380203558934	1.47784014583366	0.435713960006821	4.01016610765647	5.44227253575125	2.60710397010621	4.4465023154975	6.73420350785341
TCGA-86-8673-01A	2.17672688434091	2.66465192019735	1.66520239650535	1.65098571447861	0.400149868131622	3.40170209928235	2.05675973570963	2.54469781971557	2.76469962542295	6.7254558885717
TCGA-86-A4D0-01A	1.94747379993908	1.1614335593286	1.52671950928443	1.53833084491887	0.413737346961375	3.17787186406999	2.16334978939024	2.17757358897228	2.21676529578242	4.77248956968383
TCGA-MP-A4T8-01A	1.83058584869477	0.631792524230885	1.01890406475825	1.06170083065744	0.23694717048064	3.64531798713964	1.15590509071455	2.71886202339707	3.0553721581147	7.23522954055746
TCGA-93-A4JQ-01A	3.9290953930781	2.49968789916477	2.19501702366137	5.39261447158196	0.679067581562674	4.13833040025196	3.41115213413897	2.35745497650637	3.4630882316542	8.1938812266012
TCGA-44-2666-01B	1.86626973199738	1.9281133295602	1.33506139959073	2.30521743588965	0.770855440436315	2.86203985953465	2.37819617035304	2.78629555509405	3.44337766639445	5.3305373963606
TCGA-97-8552-01A	2.53961419185197	1.53019198397399	1.42063016152907	3.38102603695444	0.349992359690036	3.86440425336936	4.39852209342249	3.16448165749103	3.11657637208985	5.8717375130266
TCGA-69-7764-01A	2.48990082769592	2.52539941526926	1.53391769618754	2.68056563633087	0.298233899000584	3.340243573364	2.51081920350089	2.778858251098	3.59640135133474	5.51524286100066
TCGA-86-7701-01A	3.54428350199649	2.69582451869227	2.267448995972	4.09129429938971	1.04485100270659	3.91622141292974	2.92538205940851	2.93023587495703	3.44511112360171	6.82777664190737
TCGA-62-A470-01A	1.66564510480354	1.36740794518117	0.8939198454925	1.29810612961338	0.170859187761802	3.59450368931555	2.01380464075635	2.75969216030507	3.25587359372944	4.6142428992163
TCGA-55-7727-01A	2.99174481143243	2.54359700169369	1.68547824345252	4.0502579575617	0.453271930967875	3.99475964204982	2.96611240265288	2.54221909690957	2.97847340045868	4.64096501639428
TCGA-L9-A7SV-01A	1.81577644801914	1.48725445037673	1.126349538703	2.03287085326978	0.492295422027693	3.00236624543437	1.73700158437765	1.84657412556462	2.92250759220982	4.83547604519891
TCGA-67-6215-01A	1.43890378251289	0.70463175186369	0.786893956366148	1.21757431151938	0.382059171520024	3.92023236727361	3.42649747915352	2.71994231516009	3.10047465408823	4.50235903853766
TCGA-55-7907-01A	3.02950078350246	3.13026725728152	1.74631258068154	2.46525104945843	0.525948962022556	4.0619858374237	2.45381490116193	2.29308215527549	2.86152376006519	6.59709341329651
TCGA-MP-A4T9-01A	2.87928120546608	2.38556302530247	1.79837486192462	2.60103829433941	0.500147693705595	4.1500125258964	3.17302607458175	2.78490527369773	4.50592454407703	7.18501414893981
TCGA-97-7552-01A	3.58965985871324	4.15349299399083	3.377540384855	4.86466278392307	1.10689245596207	4.50716465586846	3.54635367253566	3.14719674700182	3.70522566698681	5.92091998470693
TCGA-05-5429-01A	1.42596250791537	1.93040813428342	0.627249170074046	1.50510801907464	0.0711196473371234	2.46883564738893	1.71537960948437	2.16523269090345	2.5641333792823	6.95512894779161
TCGA-91-6847-01A	1.19035552972613	0.760669293797086	1.31859433673858	0.627787946408441	0.79970608779629	1.61141836292316	1.35404840985796	2.00790752303735	2.17259290859249	4.30295221269134
TCGA-44-A4SS-01A	3.34189915042454	3.16884206200842	2.54130961617512	1.57376135771064	1.50416707214753	4.96907992196923	3.16648913632078	2.23853757651431	2.72137946267006	7.83985661720173
TCGA-55-8097-01A	2.97301406564815	2.14215390789569	1.03121823152184	2.98942064505119	0.329076258729497	3.45934437756181	3.71321559396338	2.84108099254129	3.47906701109965	6.53089518691873
TCGA-97-8171-01A	0.735206750854079	0.269296598496081	0.23612306546265	1.25855247197143	0.0281969125598064	2.41905615474035	1.10038838094716	1.98598492880683	2.73056606560266	4.34870329437854
TCGA-L9-A443-01A	2.60089231096687	2.43032975950484	1.92951254219342	2.09323557024283	0.36197884970571	3.4658421914488	3.36827226660353	2.71027307076983	3.5974199729037	7.09269312471162
TCGA-55-8089-01A	3.49142021410709	4.12333239331132	3.43970371466473	3.15049896896064	2.97674840465477	5.29655443076291	3.05331376886172	2.68398137016974	3.09289233735005	6.8399825449008
TCGA-05-4424-01A	2.86110083845972	3.10444201721158	1.39536295795976	1.85163854707592	0.2943662937257	4.62517984602519	2.58245281411203	2.71656078812944	4.17121513821042	6.83174752549074
TCGA-62-8395-01A	2.10582337037501	1.81104108447082	1.1488608365165	2.58721754939431	0.272728958840464	3.64883239651047	3.82971039092183	3.27273283982069	3.97382861991632	6.66639703300571
TCGA-53-7624-01A	2.41049633222352	2.86483396589927	1.57920382290563	1.70805466225296	0.802203417634036	3.82436468496244	1.16951756993389	2.16822401022606	2.0985568038576	5.88384124459902
TCGA-64-1676-01A	2.11127606276854	3.52025346966468	1.37477625335271	1.44232276913961	0.507665149141462	3.90382181251607	3.642377016106	1.59006952348286	1.76431849289389	6.13642753515879
TCGA-55-1596-01A	2.2713670650887	2.09950987028558	1.28844276460683	1.48423545080657	0.328886333518335	3.62360665995326	1.44229442427191	2.20636755012432	2.80848134939813	5.78353647794724
TCGA-97-8174-01A	2.99226979900555	2.12716676377271	1.58539694742648	2.63294295086698	0.591376878008029	4.12229120927885	3.42243559239792	2.63325932576107	4.5530760480745	6.87459630052604
TCGA-93-7348-01A	2.75189711334542	1.63953423568352	1.084901481026	3.60863077727444	0.294093358109407	3.30765726117076	3.28649075400562	2.62562472748644	3.26776186889299	7.42984380257131
TCGA-38-4630-01A	2.36046800309231	2.50298872003961	1.2389045544298	2.00336410318055	0.310984231973587	3.41917961556338	2.64439244698805	1.56002104484635	2.55543656577998	7.41159534077221
TCGA-05-5423-01A	2.77684176761387	2.88469048144108	1.49242033647288	2.50870296100193	0.337260767505712	4.41671790298942	5.03721845248256	2.73906086076426	2.74872365778264	5.56159679433155
TCGA-49-6767-01A	2.8322858042658	2.97914555174142	2.15926869104624	0.670242518503695	0.357664768494261	3.95985757408122	2.64971155195585	1.67636277742415	1.77104566608568	6.34095590545384
TCGA-05-4397-01A	1.80257225500881	1.91146476425455	1.07796026441722	1.62966206541803	0.461016583896166	4.02950121060049	2.35883764203139	2.06890794556756	2.48384215622645	5.29114771638541
TCGA-55-7910-01A	2.00413007485345	1.1017906656151	0.801447401283939	2.39110390843074	0.463876714620979	2.49551024223658	1.11520616435303	2.85483393487276	2.78867775317614	5.80417291212455
TCGA-J2-A4AG-01A	3.49572580921018	2.32919005429518	1.81003129404163	4.41460197882544	0.634916331370205	4.06608004596698	4.53060690544192	2.56393828485351	3.58057060647746	6.88560525720024
TCGA-50-5936-01A	2.14946191505512	1.24341139382146	0.975266828182157	2.32617843419857	0.333880207953076	4.5565637100007	1.842399923598	3.28886104102442	3.51038987462268	7.58756624678162
TCGA-86-8073-01A	2.34427483724286	2.08902791830417	1.2414156132663	2.04546426504103	0.372994312239671	4.45218496832766	2.98853727225633	3.11059037517333	3.78931718983542	7.38782120088683
TCGA-44-4112-01B	2.76250784942544	2.14348267737951	1.96551682574481	2.34694335812574	0.973925172985718	3.81885734693907	2.34254106791521	2.85152446663839	3.50165128873053	6.42150250381186
TCGA-05-5715-01A	1.56819114072501	1.66593657479408	0.781946418449871	2.30823942941147	0.400069268924289	4.03050960081163	2.66211000590469	2.23420345702491	3.46967097208931	6.80344855906155
TCGA-44-5643-01A	3.05445110826163	2.55080473643441	2.46262670671714	2.7142496168148	0.527153768114835	3.42361954158015	3.3130753343674	2.15707032995003	2.2247798924998	5.21964690107299
TCGA-75-5146-01A	2.93599570232063	2.90952822353083	1.30699192132093	3.35213017802132	0.401384308847627	3.51748618384981	3.20731058872864	2.76734759850183	3.32765228308641	5.13076414543535
TCGA-NJ-A4YQ-01A	3.38773432715608	4.06254795428145	2.34630059740115	4.45883358696748	0.872592616902983	4.32033251664751	2.20934098840388	2.56146755415358	2.44511766172619	5.68975327635922
TCGA-44-2657-01A	3.62422186893485	4.39928068652164	2.27640651779146	5.19967818674511	0.850109515484124	4.10230219259231	3.45908675710216	2.19798128030738	3.09775427491406	6.55747125445119
TCGA-55-7995-01A	3.58463936516845	4.78181871053876	2.927023356396	3.63212398012529	0.991252607987655	5.08182140680854	2.38309991612064	2.58546245337487	2.69418310210988	6.14907537270035
TCGA-44-2662-01B	2.48655751284756	1.54753713382403	1.85587286802148	1.97769404768011	1.05757405009757	5.34964251514509	2.07136813290521	3.41042040357461	3.16050818408015	6.6116779295923
TCGA-49-4514-01A	1.79545318373702	2.03216807598901	1.19516793772523	2.47735811931093	0.344385781436022	2.74685994204106	1.62124454987871	1.70974213333367	2.28896453476448	4.54513649282623
TCGA-55-6712-01A	3.21997856520863	4.54256431734798	1.97363186671291	3.32647816369471	0.678634330955005	3.8916496344885	3.90148285194577	2.40260788745176	3.07515902767178	6.94946419895548
TCGA-44-4112-01A	2.31801845779734	2.66068544491771	1.75902620764875	1.88121035906153	0.395813876802047	3.49803681462794	2.62591029466548	2.43497285534796	3.29181204841132	7.33802115747986
TCGA-55-6972-01A	0.948391769959363	1.03029130177682	1.04177762531851	0.955740844210623	0.165677918335827	1.65010559784646	1.4609791212052	2.57767344041891	2.29921873640704	3.05091755720213
TCGA-44-3919-01A	3.46975625551732	3.69309241452731	1.8827354401751	3.31743966268117	0.458476182604486	4.60040974600089	4.26599287520596	2.4449122631016	3.26476945070906	6.85587896741612
TCGA-J2-8192-01A	2.91768993585906	2.24460734323329	1.33637310022855	2.87413523250089	0.357814780512366	4.75057456000339	4.91133869482187	2.95937075001363	3.39606352928991	8.75054994219391
TCGA-44-A47A-01A	3.36398473577686	2.09649534239674	1.04635363876365	1.99619559242849	0.299264602857715	4.62019008466813	5.90158798940909	2.51529961672534	2.86894854295398	5.66863919363673
TCGA-75-5147-01A	2.80655945746174	2.39475298414899	1.2399218596736	3.24090150897474	0.227263362174496	3.99656897581806	2.85967940585903	2.42471769250974	2.74042665397066	6.58947952950573
TCGA-86-A4JF-01A	2.20540508990953	2.32744521738712	2.30767340836994	1.98173242610595	0.489832037775105	3.94762048800965	2.48949561058164	2.27829906532295	3.16527911470879	5.80513872243634
TCGA-69-8453-01A	3.04171010800153	2.74798991239937	1.82664961294349	2.90109838113401	0.482906942141422	4.8024282891966	3.78287275554064	2.96855143402765	3.54591931194484	5.97232290689145
TCGA-73-4662-01A	3.27404356298292	2.90271185264366	1.37166969583386	3.7232192813675	0.370640563055087	3.91989897352332	4.11758629004211	2.50591566138648	3.20994307891714	6.54616050764988
TCGA-95-7039-01A	2.22664706178315	2.46302500564227	1.29808242458771	2.06806147543342	0.316410903903786	3.25990913228343	2.42294681655612	2.47351253742606	3.8572491215342	7.0271347140803
TCGA-NJ-A4YP-01A	2.41617300432316	2.51192454934773	1.86246471188994	1.69238530131098	0.807277126719753	3.89896973687605	2.10215251330782	2.43536519792447	3.63232054699102	7.99671216219485
TCGA-62-A46O-01A	0.807710377934792	1.09155723864254	1.044028494049	1.50872880964627	0.355769855846191	2.20899544260306	0.88895227939273	2.67174599506597	2.10564766995792	4.43904660669653
TCGA-73-4668-01A	1.62523793215293	1.59475228219704	1.11591130516855	1.81701864066185	0.276854546383675	3.04616074390788	2.20709708078686	2.20205826301564	3.06308003870762	7.39436417247863
TCGA-05-4433-01A	2.83872835837694	2.78546803380843	1.74519945034716	2.35544193875564	0.489484780810341	4.4193719447091	2.88583160590708	2.98674630356603	3.43954488725533	4.9215184863297
TCGA-95-A4VN-01A	3.07788500933492	3.72148869550793	2.38169935987027	2.59957849465157	0.981621800619662	4.67254558019499	4.05336026144593	2.60254646158703	3.4733440647413	6.28072605448687
TCGA-78-7156-01A	1.5117557757729	1.50176726698142	1.184155134606	1.17356375519552	0.333918786221396	2.54314627305095	2.13201464285902	2.87712640266139	3.92004923343978	4.31644868529944
TCGA-38-A44F-01A	3.28168566747536	2.54612235842868	1.93191840290252	4.24222248116378	0.556330962669487	4.24333472288639	3.89582527148806	2.89911315691896	3.54225378787029	6.31420562664069
TCGA-05-4396-01A	1.95949678531995	1.14418389795733	1.08014351035242	1.51409242397621	0.396813530781516	3.57872539879853	2.10782035726126	3.1103104220457	3.60807590742642	5.69005244189511
TCGA-55-8204-01A	1.85654146823341	2.03492543996143	1.30735632939155	2.19908094405272	0.479723645680481	3.05830892721787	2.36045041853271	2.71941720121504	3.10580248334959	7.13817638047059
TCGA-55-7281-01A	2.51542890178278	2.05350984597759	1.29392357133979	1.93089945855417	0.319969964939253	4.14941318946325	5.17009383523889	2.0568103287695	2.9497220164118	6.74714079467233
TCGA-05-4405-01A	2.04748771791564	2.17602690192249	1.43282562563269	2.83389861695144	0.348345960681572	4.37921733399867	2.97315377508524	2.54768862928848	3.62957473367238	7.86303376131471
TCGA-55-8614-01A	2.28717152622372	1.89486606798673	1.24608733330899	2.00935436664878	0.359244616798382	3.22595359599434	2.47418285291551	2.86253545110565	3.16055294542516	7.69325088797016
TCGA-78-7152-01A	2.69571424512848	2.68438281651268	1.54310172805262	3.70719512751445	0.290041917369929	3.21945312914484	3.21961918537339	2.00486984968436	3.33660794282467	5.81171024914882
TCGA-64-5781-01A	2.94409649239851	4.60371417442476	2.3939857052043	1.91630881173997	1.36640052163398	3.298932370361	1.64591670007784	2.13160488534188	2.27817730519424	7.28964182491496
TCGA-55-7227-01A	3.19833229044567	2.16368737883425	1.64654378520658	2.06343729014417	0.503175349065543	4.23127508275398	4.09098553127081	2.66584918089986	3.30629077604486	6.88832002365436
TCGA-MP-A4TD-01A	2.49287531766333	1.53614003472361	0.997879806462093	3.70979749705616	0.478686424102513	3.61832367588299	2.62115318114329	2.60872131072242	3.35189794007517	7.8508600084408
TCGA-55-8513-01A	2.59481804292628	1.47161386928401	1.36156538671374	3.74550112087406	0.521347266919431	5.19228664288178	4.28785974203591	3.23944279174051	3.9980289669473	6.07896906995289
TCGA-78-7542-01A	2.30780246001302	2.29592580774658	1.55607579031623	1.75251242623234	0.461420620073165	3.13054189544159	2.14309515395251	1.87296906657534	2.6171353094558	5.42709046813724
TCGA-O1-A52J-01A	2.24806575232439	1.36917093682912	0.914223662904782	1.2128554027634	0.290554369727959	4.11930133073378	4.32661755322524	2.57551680368086	2.80171433800423	5.76075097404812
TCGA-05-4425-01A	2.92373008928042	2.35238539926388	1.7354154311157	1.20669438317481	0.232241327631703	5.04805853717619	5.33920301854008	2.43935425948272	3.27587586181978	6.63101793324852
TCGA-73-4659-01A	1.74295910734623	1.28924034726796	0.973365349344862	1.61619304040878	0.409160134796149	4.54661161351428	2.34549589668392	3.50555733945057	3.97044149801521	7.22564833869966
TCGA-35-5375-01A	2.22238427747603	3.25795186595268	1.63213406460057	1.9290668568095	0.285949480031529	3.50174343604613	1.6545373412075	2.17632499052064	2.06153301504694	6.07308441907363
TCGA-44-2668-01B	3.21376038988613	2.64745441970156	2.62173057447945	2.78144054852955	1.17689397413294	4.82687773988701	2.33869035940228	3.41971240602277	2.96528138301924	7.02620358312507
TCGA-86-6562-01A	2.20113852291655	1.15675162133815	1.4350742368334	1.70279787494641	0.32497729227659	3.93267886684532	1.82127762531035	3.05279197378465	3.78188516238717	7.68345387435007
TCGA-86-8358-01A	2.59886464709326	3.58035239207222	1.9229733240824	2.30274249438673	0.620288964280343	3.57539274289324	1.49245689375179	2.44043979871776	3.11547945919182	6.81194490695136
