B_cell	T_cell_CD4	T_cell_CD8	Neutrophil	Macrophage	DC
TCGA-73-4659-01A	0.0564584537675241	0.11996975889319	0.137493263898414	0.134100306131102	0.102450631278845	0.468271394682779
TCGA-35-5375-01A	0.0644544332748441	0.0759967870536632	0.171705278387758	0.117341374172864	0.0242096714140352	0.457027856675307
TCGA-44-2668-01B	0.0647458890487788	0.172171533437396	0.190245542089922	0.194675421233468	0.0661254978534992	0.51517667177915
TCGA-86-6562-01A	0.0592095079106076	0.140869873772105	0.155163070200482	0.133420347205965	0.0732963713093051	0.496836994817906
TCGA-86-8358-01A	0.0754958423001452	0.121523840254733	0.188795904131361	0.120786237005312	0.0735713214229565	0.453586240579299
TCGA-44-6776-01A	0.0542666833241138	0.108762188133891	0.147749524098499	0.0833618831351069	0.0248497566926945	0.436510408976845
TCGA-95-7944-01A	0.0467793663926891	0.143729931218935	0.209275652506104	0.139065462708281	0.0299506881443986	0.506269410129482
TCGA-MP-A4SW-01A	0.0993971487006752	0.156724165367648	0.142517977067373	0.12770604765502	0.0535351816974819	0.51650995448144
TCGA-49-4487-01A	0.117082509625908	0.155916534293304	0.202819210777254	0.133522635246143	0.0397719333119555	0.523381847550393
TCGA-05-4403-01A	0.0514445844952743	0.135442857500763	0.150030959689714	0.135968518253653	0.0681375976101835	0.511050105869724
TCGA-55-8512-01A	0.0417148421288089	0.128016965139987	0.14462921420469	0.13692639320309	0.0507066527915089	0.439084783474345
TCGA-44-7659-01A	0.0853953054369492	0.143512701749898	0.142021674055039	0.118684908988363	0.040228085120292	0.483577101047544
TCGA-91-6848-01A	0.0742315774995561	0.151887428023724	0.201055568664726	0.162799378461814	0.0639108687906877	0.565417701398409
TCGA-55-6986-01A	0.0800633357735216	0.150658884149252	0.148457015425432	0.119401121333754	0.064726284486556	0.493251187224371
TCGA-50-5932-01A	0.0551567193529899	0.125802019674214	0.126021134705405	0.101342308927929	0.0481334088519736	0.445057259563956
TCGA-55-6971-01A	0.108148850049965	0.165172242902346	0.203645787838775	0.159103616079408	0.0697535936322812	0.52979376347849
TCGA-55-7728-01A	0.0864477227417717	0.174570308437837	0.131487151168359	0.137812086620977	0.0694613447087041	0.549297263491652
TCGA-44-6779-01A	0.0526347437909879	0.135527228888933	0.239840236836146	0.152330801277915	0.0745545216099147	0.537149046585708
TCGA-MP-A4TK-01A	0.0911788292867587	0.165712799397131	0.152807954292824	0.134379737276986	0.0607259198113442	0.541989316563152
TCGA-86-A4P7-01A	0.0925242593587943	0.160570557465317	0.192573006958836	0.140950311005109	0.0799650732541149	0.508393027014202
TCGA-78-7162-01A	0.0782086563745316	0.135240348782566	0.216412819163741	0.114670315169501	0.0490453423998765	0.512816639829667
TCGA-69-8255-01A	0.0821577634772816	0.120800549560807	0.219156728847118	0.120236304840881	0.0466452778697883	0.466236823674834
TCGA-05-4432-01A	0.0849158220499903	0.125318988512232	0.168018995128352	0.134859629046126	0.0591045823688922	0.476989967258483
TCGA-55-A492-01A	0.054385155100993	0.118129543857668	0.113850733516388	0.0790163945194611	0.022840505638198	0.41175792474593
TCGA-50-5931-01A	0.0739182705113176	0.0818057212569718	0.174667319238328	0.10855577945155	0.0567810809777261	0.422313840950827
TCGA-97-A4LX-01A	0.112232144654052	0.190222013373767	0.189889852420391	0.155567072186828	0.0715612144676281	0.576586210299845
TCGA-50-6597-01A	0.0886346803284396	0.143866166557155	0.148626957098025	0.0941082756773604	0.0160779043986089	0.493407357553776
TCGA-MP-A5C7-01A	0.0517683691600754	0.106670173437429	0.141826228019821	0.0931805472289262	0.0257598989925598	0.41151526150553
TCGA-38-4628-01A	0.0489636727896443	0.107398019350079	0.117144981293319	0.114707376617624	0.0556463518654758	0.48572119757281
TCGA-55-8096-01A	0.087792374337192	0.137829983410703	0.147929322927388	0.133263590919658	0.0745515894283053	0.51680480490156
TCGA-73-4666-01A	0.0529785714996904	0.135729947094616	0.23470061502924	0.152371771589563	0.0740882420729619	0.543105741594063
TCGA-53-7813-01A	0.0931832965773752	0.0970449784853963	0.166348421994833	0.104114428273463	0.0217382687122367	0.383993256312508
TCGA-93-A4JO-01A	0.0941358859514667	0.179373203241973	0.177678312379952	0.148829403646533	0.0668513876931851	0.526065602723372
TCGA-55-A48X-01A	0.143695581650223	0.189499776490089	0.171821077561478	0.139890048347393	0.0570695542290714	0.518678082109543
TCGA-91-6836-01A	0.0625759694662575	0.115985632726959	0.152031279293995	0.131462941854985	0.0238333953997112	0.467622303996648
TCGA-78-7540-01A	0.062780264099589	0.126817468714612	0.122355578950336	0.103191829918934	0.0419216145728281	0.477043567112528
TCGA-49-4488-01A	0.0687729591873797	0.119514266407266	0.163503915371982	0.122334382077371	0.0196929411190605	0.525398772572388
TCGA-55-8090-01A	0.0605046808176876	0.161292300619613	0.116328710582568	0.130139706614951	0.0548037865919859	0.485133424169466
TCGA-44-7662-01A	0.0510771677595859	0.13492486009644	0.174797685676429	0.146696385687547	0.060593834914825	0.497558736251591
TCGA-55-7283-01A	0.0517905374606483	0.122937979022493	0.201975481108748	0.12295962589599	0.0494517011981387	0.515002991827874
TCGA-44-3917-01A	0.0567039130790979	0.0428949172461228	0.163486822303206	0.0859393163009438	0.0358632440440367	0.367270792261296
TCGA-62-8398-01A	0.0577603736344116	0.155637681651877	0.137189707020915	0.132575033337068	0.0510738488887778	0.495690583053439
TCGA-55-8208-01A	0.101374424677102	0.161308306567034	0.18870799971579	0.16690977154275	0.0732400470463607	0.550880814159488
TCGA-78-7536-01A	0.0645773562235125	0.122096265431942	0.162334398869253	0.133170615537212	0.0714981954633561	0.468647721586214
TCGA-69-7979-01A	0.0378324772085373	0.109942073732577	0.133430950717192	0.107779499061014	0.0660942555944258	0.432636111796908
TCGA-97-8172-01A	0.12842495782172	0.193309442508392	0.189055038830519	0.139031815361557	0.071795571126347	0.543893727427022
TCGA-50-6592-01A	0.0653199594561082	0.137164309319995	0.213127219168542	0.15658028645919	0.0512889255516685	0.542880621910779
TCGA-73-4677-01A	0.0678518874875202	0.116571924927609	0.160017507435707	0.107955300788672	0.0453272934902773	0.472453557920576
TCGA-55-A491-01A	0.0903424500075754	0.125087909372254	0.155880497810645	0.116455865801541	0.0644477082612314	0.490553596395749
TCGA-MP-A4SY-01A	0.0465821738642245	0.154442716744854	0.111096221589418	0.126412420775328	0.065114293515443	0.506346013999621
TCGA-44-6147-01B	0.119215376337383	0.140863687087663	0.23173145657447	0.134259486188023	0.0820183520059483	0.452597650491248
TCGA-44-A47G-01A	0.100473288936387	0.16519346711507	0.195903484741428	0.148156916201461	0.0570078226806539	0.556001490113464
TCGA-05-4389-01A	0.0666266704597071	0.137081821984989	0.199145353702168	0.129643601359749	0.0400610507779552	0.55844563620528
TCGA-44-6774-01A	0.0497152066695718	0.144528606298794	0.15515630240957	0.141679974648963	0.0733912151740228	0.500921774038542
TCGA-95-7562-01A	0.0552444435743735	0.129131218531752	0.14002784766842	0.128457809507361	0.0508637051509461	0.484771520534499
TCGA-86-7714-01A	0.0603368695635302	0.161841825872806	0.125409698606252	0.128856530894517	0.0529493632919794	0.527359360897356
TCGA-99-8025-01A	0.0661909201928075	0.133609868267631	0.11599837138788	0.110042598815719	0.0411716935491951	0.44512432303768
TCGA-86-8076-01A	0.106544350657549	0.155014614792674	0.184979956336111	0.141942099517441	0.0407700670457185	0.522869713311926
TCGA-86-8359-01A	0.0463590679317355	0.147417438342139	0.195634656470542	0.152333778681923	0.0298085057235602	0.455525285564044
TCGA-05-4398-01A	0.0758538969828668	0.146051755810059	0.159783524292665	0.153697077003291	0.0464603108998895	0.551573698083256
TCGA-86-8075-01A	0.0714978984025142	0.155509242135785	0.133023074749888	0.161367850394119	0.0712117882743192	0.518373939850165
TCGA-44-3396-01A	0.077142907274854	0.140284664628597	0.17526516587801	0.168621242497558	0.0529725577764097	0.533712731118533
TCGA-50-5944-01A	0.0626831045618475	0.127306022384455	0.153410500015414	0.115731249733375	0.0766500003152609	0.487320746315095
